Year,m,d,Time,Time zone,Precipitation amount (mm),Maximum temperature (degC),Minimum temperature (degC)
2021,7,22,00:00,UTC,,17.4,9.7
2021,7,23,00:00,UTC,,15.9,9.4
2021,7,24,00:00,UTC,,20.5,6.2
2021,7,25,00:00,UTC,,23,11.5
2021,7,26,00:00,UTC,,24.2,12.6
2021,7,27,00:00,UTC,,27,12.6
2021,7,28,00:00,UTC,,28.2,15.2
2021,7,29,00:00,UTC,,25.7,15.1
2021,7,30,00:00,UTC,,16,12.8
2021,7,31,00:00,UTC,,18.8,12
2021,8,1,00:00,UTC,,20.9,12.2
2021,8,2,00:00,UTC,,18.1,9.3
2021,8,3,00:00,UTC,,17.1,10.1
2021,8,4,00:00,UTC,,18.4,10.9
2021,8,5,00:00,UTC,,22.3,7
2021,8,6,00:00,UTC,,23.8,11.6
2021,8,7,00:00,UTC,,24.8,9.5
2021,8,8,00:00,UTC,,21.4,13
2021,8,9,00:00,UTC,,16.8,14.8
2021,8,10,00:00,UTC,,18.7,14.3
2021,8,11,00:00,UTC,,19.9,14.9
2021,8,12,00:00,UTC,,22.9,14.8
2021,8,13,00:00,UTC,,22.7,11.9
2021,8,14,00:00,UTC,,21.8,11.2
2021,8,15,00:00,UTC,,17.5,13.6
2021,8,16,00:00,UTC,,15.5,8.6
2021,8,17,00:00,UTC,,17.6,9
2021,8,18,00:00,UTC,,16.7,13.8
2021,8,19,00:00,UTC,,16.8,12.9
2021,8,20,00:00,UTC,,17.7,11.6
2021,8,21,00:00,UTC,,15.2,9.7
2021,8,22,00:00,UTC,,11.6,8.2
2021,8,23,00:00,UTC,,10.9,4.9
2021,8,24,00:00,UTC,,15,0.4
2021,8,25,00:00,UTC,,10.7,7.4
2021,8,26,00:00,UTC,,15,7.9
2021,8,27,00:00,UTC,,17.3,2.3
2021,8,28,00:00,UTC,,19.4,3
2021,8,29,00:00,UTC,,18.8,6
2021,8,30,00:00,UTC,,20.4,7.7
2021,8,31,00:00,UTC,,18.2,10.2
2021,9,1,00:00,UTC,,13.7,5.4
2021,9,2,00:00,UTC,,11,3.6
2021,9,3,00:00,UTC,,11,3.7
2021,9,4,00:00,UTC,,11.2,1.9
2021,9,5,00:00,UTC,,14.4,-1.2
2021,9,6,00:00,UTC,,15.1,4.5
2021,9,7,00:00,UTC,,15.4,6.5
2021,9,8,00:00,UTC,,15.9,8.5
2021,9,9,00:00,UTC,,13.7,2.4
2021,9,10,00:00,UTC,,14.9,0.6
2021,9,11,00:00,UTC,,14,1.2
2021,9,12,00:00,UTC,,13.5,0.8
2021,9,13,00:00,UTC,,10.2,3.5
2021,9,14,00:00,UTC,,5.2,0.5
2021,9,15,00:00,UTC,,7.2,2.8
2021,9,16,00:00,UTC,,7.8,4.2
2021,9,17,00:00,UTC,,6.4,3.6
2021,9,18,00:00,UTC,,9.1,4.5
2021,9,19,00:00,UTC,,9.1,4.7
2021,9,20,00:00,UTC,,8.2,4.4
2021,9,21,00:00,UTC,,5.6,3.9
2021,9,22,00:00,UTC,,7.5,0.3
2021,9,23,00:00,UTC,,7.8,5.5
2021,9,24,00:00,UTC,,10,5.6
2021,9,25,00:00,UTC,,7.8,6.3
2021,9,26,00:00,UTC,,9.9,2.1
2021,9,27,00:00,UTC,,14.6,5.3
2021,9,28,00:00,UTC,,15.4,3.2
2021,9,29,00:00,UTC,,10.3,1.1
2021,9,30,00:00,UTC,,8,6.2
2021,10,1,00:00,UTC,,8.7,6.1
2021,10,2,00:00,UTC,,11.5,7.4
2021,10,3,00:00,UTC,,13.7,4.8
2021,10,4,00:00,UTC,,13.2,9.6
2021,10,5,00:00,UTC,,10.7,9.6
2021,10,6,00:00,UTC,,10.5,8.5
2021,10,7,00:00,UTC,,10.6,3.5
2021,10,8,00:00,UTC,,3.7,0.1
2021,10,9,00:00,UTC,,8.1,3.7
2021,10,10,00:00,UTC,,10.8,6.9
2021,10,11,00:00,UTC,,9.6,7.2
2021,10,12,00:00,UTC,,7.2,3.4
2021,10,13,00:00,UTC,,4.6,-2.3
2021,10,14,00:00,UTC,,2.9,-3.1
2021,10,15,00:00,UTC,,7.7,2.4
2021,10,16,00:00,UTC,,6.4,3.5
2021,10,17,00:00,UTC,,3.5,1.2
2021,10,18,00:00,UTC,,2.4,-0.9
2021,10,19,00:00,UTC,,0.3,-4.8
2021,10,20,00:00,UTC,,-1.3,-5.4
2021,10,21,00:00,UTC,,0.3,-1.8
2021,10,22,00:00,UTC,,0.8,-1.4
2021,10,23,00:00,UTC,,-1.2,-9.7
2021,10,24,00:00,UTC,,-3.7,-14.2
2021,10,25,00:00,UTC,,0.1,-3.8
2021,10,26,00:00,UTC,,1,0.1
2021,10,27,00:00,UTC,,0.2,-2.1
2021,10,28,00:00,UTC,,3,-1.9
2021,10,29,00:00,UTC,,4.6,0.8
2021,10,30,00:00,UTC,,5.5,-1.3
2021,10,31,00:00,UTC,,5.3,1.4
2021,11,1,00:00,UTC,,5.2,2.4
2021,11,2,00:00,UTC,,6.8,5.2
2021,11,3,00:00,UTC,,5.5,3.4
2021,11,4,00:00,UTC,,3.8,1.3
2021,11,5,00:00,UTC,,1.3,0.6
2021,11,6,00:00,UTC,,1.2,-0.4
2021,11,7,00:00,UTC,,-0.1,-7.1
2021,11,8,00:00,UTC,,-5.3,-11.5
2021,11,9,00:00,UTC,,-2.6,-12.5
2021,11,10,00:00,UTC,,2.9,-2.7
2021,11,11,00:00,UTC,,2.5,-2.5
2021,11,12,00:00,UTC,,0.4,-2.7
2021,11,13,00:00,UTC,,-2.5,-5
2021,11,14,00:00,UTC,,-4.4,-10.3
2021,11,15,00:00,UTC,,0.6,-11.5
2021,11,16,00:00,UTC,,0.6,-3.7
2021,11,17,00:00,UTC,,3.9,-1.1
2021,11,18,00:00,UTC,,3.6,-0.6
2021,11,19,00:00,UTC,,-0.5,-6.8
2021,11,20,00:00,UTC,,-3.4,-10.4
2021,11,21,00:00,UTC,,-2.4,-9.2
2021,11,22,00:00,UTC,,-9.2,-14.9
2021,11,23,00:00,UTC,,-3.3,-15.8
2021,11,24,00:00,UTC,,-2.7,-14.3
2021,11,25,00:00,UTC,,-11.1,-15.2
2021,11,26,00:00,UTC,,-7.4,-14.8
2021,11,27,00:00,UTC,,-9.6,-19.6
2021,11,28,00:00,UTC,,-10.6,-17.1
2021,11,29,00:00,UTC,,-9.1,-15.8
2021,11,30,00:00,UTC,,-12.6,-18.6
2021,12,1,00:00,UTC,,-7.5,-13.1
2021,12,2,00:00,UTC,,-3.7,-7.5
2021,12,3,00:00,UTC,,-4.3,-10.2
2021,12,4,00:00,UTC,,-9.1,-22.9
2021,12,5,00:00,UTC,,-22.4,-27.9
2021,12,6,00:00,UTC,,-19.8,-28.2
2021,12,7,00:00,UTC,,-17.4,-24.1
2021,12,8,00:00,UTC,,-11.3,-18
2021,12,9,00:00,UTC,,-10.7,-19.6
2021,12,10,00:00,UTC,,-8.2,-11.9
2021,12,11,00:00,UTC,,-3.7,-8.2
2021,12,12,00:00,UTC,,-3.3,-4.4
2021,12,13,00:00,UTC,,-0.7,-3.7
2021,12,14,00:00,UTC,,-2.6,-4.2
2021,12,15,00:00,UTC,,0.4,-3.1
2021,12,16,00:00,UTC,,-0.4,-10.5
2021,12,17,00:00,UTC,,-1.9,-12.4
2021,12,18,00:00,UTC,,-3.9,-8.2
2021,12,19,00:00,UTC,,-3.6,-9.1
2021,12,20,00:00,UTC,,-8.9,-16.8
2021,12,21,00:00,UTC,,-11.1,-18.2
2021,12,22,00:00,UTC,,-13.7,-23
2021,12,23,00:00,UTC,,-9.7,-18.1
2021,12,24,00:00,UTC,,-7.2,-10.8
2021,12,25,00:00,UTC,,-9.8,-14.9
2021,12,26,00:00,UTC,,-14.5,-19.4
2021,12,27,00:00,UTC,,-11.9,-20.2
2021,12,28,00:00,UTC,,-8.9,-22.4
2021,12,29,00:00,UTC,,-4.5,-8.9
2021,12,30,00:00,UTC,,-0.7,-6.3
2021,12,31,00:00,UTC,,-1.6,-6.6
2022,1,1,00:00,UTC,,-6.5,-16.3
2022,1,2,00:00,UTC,,-12.6,-20.9
2022,1,3,00:00,UTC,,-11.6,-14.4
2022,1,4,00:00,UTC,,-9.9,-12.6
2022,1,5,00:00,UTC,,-10.2,-13.8
2022,1,6,00:00,UTC,,-12.8,-21.3
2022,1,7,00:00,UTC,,-9.6,-18.2
2022,1,8,00:00,UTC,,-17,-27.6
2022,1,9,00:00,UTC,,-13.6,-23.5
2022,1,10,00:00,UTC,,-18,-27.9
2022,1,11,00:00,UTC,,-3,-18
2022,1,12,00:00,UTC,,0.6,-3
2022,1,13,00:00,UTC,,0.8,-9.4
2022,1,14,00:00,UTC,,-1.5,-12.6
2022,1,15,00:00,UTC,,-1.9,-10.1
2022,1,16,00:00,UTC,,1.2,-10.2
2022,1,17,00:00,UTC,,-0.5,-9.4
2022,1,18,00:00,UTC,,-2.5,-14.9
2022,1,19,00:00,UTC,,2.6,-2.6
2022,1,20,00:00,UTC,,0.9,-11.3
2022,1,21,00:00,UTC,,-3,-10.1
2022,1,22,00:00,UTC,,-5.7,-21.9
2022,1,23,00:00,UTC,,2.6,-5.8
2022,1,24,00:00,UTC,,4.3,-2.8
2022,1,25,00:00,UTC,,0.1,-10.8
2022,1,26,00:00,UTC,,-5.3,-17
2022,1,27,00:00,UTC,,-6.7,-7.7
2022,1,28,00:00,UTC,,-6.7,-14.2
2022,1,29,00:00,UTC,,-8.4,-18.4
2022,1,30,00:00,UTC,,-8.8,-15.9
2022,1,31,00:00,UTC,,-14,-22.5
2022,2,1,00:00,UTC,,-13.4,-25.3
2022,2,2,00:00,UTC,,-10,-13.4
2022,2,3,00:00,UTC,,-10.4,-20.5
2022,2,4,00:00,UTC,,-7.8,-23.4
2022,2,5,00:00,UTC,,-4.3,-7.8
2022,2,6,00:00,UTC,,-4.2,-5
2022,2,7,00:00,UTC,,-1.9,-4.9
2022,2,8,00:00,UTC,,-2.3,-4.2
2022,2,9,00:00,UTC,,-2.2,-5.6
2022,2,10,00:00,UTC,,-1.9,-3.9
2022,2,11,00:00,UTC,,-2,-12.2
2022,2,12,00:00,UTC,,-9,-21.6
2022,2,13,00:00,UTC,,-3.5,-24.9
2022,2,14,00:00,UTC,,-1.3,-17
2022,2,15,00:00,UTC,,-16.8,-25.1
2022,2,16,00:00,UTC,,-8.5,-20.4
2022,2,17,00:00,UTC,,-4.8,-8.8
2022,2,18,00:00,UTC,,-2.7,-5.6
2022,2,19,00:00,UTC,,-2.5,-3.7
2022,2,20,00:00,UTC,,-3.7,-9.1
2022,2,21,00:00,UTC,,-9.1,-20.5
2022,2,22,00:00,UTC,,-11.9,-20.3
2022,2,23,00:00,UTC,,-14.6,-25.5
2022,2,24,00:00,UTC,,-0.3,-14.6
2022,2,25,00:00,UTC,,-0.1,-3.6
2022,2,26,00:00,UTC,,-2.7,-8.7
2022,2,27,00:00,UTC,,1.6,-8.6
2022,2,28,00:00,UTC,,5.9,-1.1
2022,3,1,00:00,UTC,,-0.4,-4.1
2022,3,2,00:00,UTC,,2.6,-2.5
2022,3,3,00:00,UTC,,1.1,-3.8
2022,3,4,00:00,UTC,,-1.6,-17.1
2022,3,5,00:00,UTC,,-4.3,-11.9
2022,3,6,00:00,UTC,,-2.9,-6.1
2022,3,7,00:00,UTC,,-3.6,-8.6
2022,3,8,00:00,UTC,,-4.7,-8.7
2022,3,9,00:00,UTC,,-5.4,-8.5
2022,3,10,00:00,UTC,,0.2,-6
